id,action,timestamp,user_id,ticket_id
299,RT Ticket Number '1490' added by Limuel Ongtingco.,2025-10-28 05:02:39.033258,4,50
300,Status changed from Open to In Progress by Limuel Ongtingco.,2025-10-28 05:02:39.033264,4,50
301,Ticket created by Limuel Ongtingco,2025-10-28 05:08:04.558653,1,53
302,Ticket auto-assigned to Sophia Paloma,2025-10-28 05:08:04.567638,1,53
303,Ticket status automatically changed to Open by Sophia Paloma viewing it.,2025-10-28 05:08:15.413876,5,53
304,RT Ticket Number '1486' added by Limuel Ongtingco.,2025-10-28 05:08:22.197488,1,53
305,Status changed from Open to In Progress by Limuel Ongtingco.,2025-10-28 05:08:22.197492,1,53
306,RT Ticket Number '1486' removed by Sophia Paloma.,2025-10-28 05:08:25.642779,5,53
307,RT Ticket Number '1488' added by Limuel Ongtingco.,2025-10-28 05:08:57.344521,1,52
308,Ticket created by Limuel Ongtingco,2025-10-28 05:13:20.000732,1,54
309,Ticket auto-assigned to Limuel Ongtingco,2025-10-28 05:13:20.015711,1,54
310,Ticket reassigned from Limuel Ongtingco to Zxakira Napoles by Limuel Ongtingco.,2025-10-28 05:13:25.518515,1,54
311,Ticket status automatically changed to Open by Zxakira Napoles viewing it.,2025-10-28 05:13:59.181562,3,54
312,RT Ticket Number '1486' added by Sophia Paloma.,2025-10-28 05:14:01.314318,5,53
313,RT Ticket Number '1492' added by Limuel Ongtingco.,2025-10-28 05:19:28.994505,1,54
314,Status changed from Open to In Progress by Limuel Ongtingco.,2025-10-28 05:19:28.994509,1,54
315,RT Ticket Number '1482' added by Limuel Ongtingco.,2025-10-28 05:20:51.661633,1,49
316,Status changed from In Progress to Open by Zxakira Napoles.,2025-10-28 05:26:21.454748,3,54
317,Email log added by Limuel Ongtingco.,2025-10-28 05:27:45.543440,4,27
318,Email log added by Limuel Ongtingco.,2025-10-28 05:30:58.740815,4,15
319,RT Ticket Number '1494' added by Limuel Ongtingco.,2025-10-28 05:39:44.844368,4,46
320,Status changed from Pending to In Progress by Limuel Ongtingco.,2025-10-28 05:39:47.395621,4,46
321,Email log added by Limuel Ongtingco.,2025-10-28 06:01:54.849141,4,40
322,Email log added by Limuel Ongtingco.,2025-10-28 06:07:29.574439,4,40
323,Email log added by Limuel Ongtingco.,2025-10-28 06:13:23.396070,4,43
324,Email log added by Limuel Ongtingco.,2025-10-28 06:16:11.284954,4,18
325,Email log added by Limuel Ongtingco.,2025-10-28 06:18:36.288460,4,35
326,"Remark added by Sophia Paloma: josephinemangaron@gmail.com
",2025-10-28 06:22:33.653508,5,17
327,Ticket created by Limuel Ongtingco,2025-10-28 06:31:20.881138,1,55
328,Ticket auto-assigned to Sophia Paloma,2025-10-28 06:31:21.283916,1,55
329,Ticket status automatically changed to Open by Sophia Paloma viewing it.,2025-10-28 06:31:40.069439,5,55
330,Status changed from Open to In Progress by Sophia Paloma.,2025-10-28 06:31:42.920541,5,55
331,Status changed from Open to In Progress by Limuel Ongtingco.,2025-10-28 06:31:50.030199,1,54
332,Email log added by Limuel Ongtingco.,2025-10-28 06:34:49.582030,4,35
333,Status changed from Pending to Resolved by Limuel Ongtingco.,2025-10-28 06:34:53.038379,4,35
334,RT Ticket Number '1496' added by Limuel Ongtingco.,2025-10-28 06:35:38.837385,1,55
335,Remark added by Limuel Ongtingco: unverified by sir dennis,2025-10-28 06:36:58.826757,1,7
336,Email log added by Limuel Ongtingco.,2025-10-28 06:38:14.459577,1,16
337,Email log added by Limuel Ongtingco.,2025-10-28 06:42:36.581859,1,22
338,Status changed from In Progress to Resolved by Limuel Ongtingco.,2025-10-28 06:42:42.309220,1,22
339,Status changed from Pending to Resolved by Sophia Paloma.,2025-10-28 07:01:52.978535,5,19
340,Email log added by Limuel Ongtingco.,2025-10-28 07:09:27.982008,4,18
341,Status changed from Pending to Resolved by Limuel Ongtingco.,2025-10-28 07:09:35.081110,4,18
342,Remark added by Limuel Ongtingco: Rebate Request Applied,2025-10-28 07:21:35.167602,4,46
343,Status changed from In Progress to Resolved by Limuel Ongtingco.,2025-10-28 07:21:35.167605,4,46
344,Email log added by Limuel Ongtingco.,2025-10-28 08:04:32.932851,1,16
345,Email log added by Limuel Ongtingco.,2025-10-28 08:04:51.681236,1,16
346,RT Ticket Number '1371' added by Zxakira Napoles.,2025-10-28 08:26:30.973122,3,42
347,Remark added by Zxakira Napoles: Ticket has been resolved. Client's connection is now working.,2025-10-28 08:26:31.004737,3,42
348,Status changed from Pending to Resolved by Zxakira Napoles.,2025-10-28 08:26:31.004744,3,42
349,Remark added by Zxakira Napoles: Payment Verified,2025-10-28 08:26:47.979185,3,44
350,Status changed from In Progress to Resolved by Zxakira Napoles.,2025-10-28 08:26:47.979189,3,44
351,Status changed from Open to Pending by Limuel Ongtingco.,2025-10-28 08:38:35.680262,1,47
352,"Remark added by Limuel Ongtingco: resolved
",2025-10-28 09:14:15.370828,1,21
353,Ticket created by Limuel Ongtingco,2025-10-28 23:07:30.698464,1,56
354,Ticket auto-assigned to Limuel Ongtingco,2025-10-28 23:07:30.728473,1,56
355,Ticket created by Limuel Ongtingco,2025-10-28 23:08:38.235177,1,57
356,Ticket auto-assigned to Limuel Ongtingco,2025-10-28 23:08:38.247239,1,57
357,Ticket created by Limuel Ongtingco,2025-10-28 23:09:47.595890,1,58
358,Ticket auto-assigned to Limuel Ongtingco,2025-10-28 23:09:47.603830,1,58
359,Ticket created by Limuel Ongtingco,2025-10-28 23:10:31.155991,1,59
360,Ticket auto-assigned to Limuel Ongtingco,2025-10-28 23:10:31.159795,1,59
361,Ticket reassigned from Limuel Ongtingco to Zxakira Napoles by Limuel Ongtingco.,2025-10-28 23:10:42.101171,1,57
362,Ticket reassigned from Limuel Ongtingco to Sophia Paloma by Limuel Ongtingco.,2025-10-28 23:10:52.628062,1,58
363,Ticket status automatically changed to Open by Limuel Ongtingco viewing it.,2025-10-28 23:12:11.722597,4,56
364,Ticket status automatically changed to Open by Zxakira Napoles viewing it.,2025-10-28 23:12:20.975172,3,57
365,Status changed from Open to Pending by Zxakira Napoles.,2025-10-28 23:13:36.789026,3,57
366,Ticket status automatically changed to Open by Sophia Paloma viewing it.,2025-10-28 23:15:29.331435,5,58
367,RT Ticket Number '1498' added by Limuel Ongtingco.,2025-10-28 23:21:38.437446,4,56
368,Status changed from Open to In Progress by Limuel Ongtingco.,2025-10-28 23:21:38.437465,4,56
369,Ticket status automatically changed to Open by Limuel Ongtingco viewing it.,2025-10-28 23:22:01.434971,4,59
370,Remark added by Limuel Ongtingco: Payment received and verified,2025-10-28 23:47:16.824319,4,50
371,Status changed from In Progress to Resolved by Limuel Ongtingco.,2025-10-28 23:47:16.824325,4,50
372,Remark added by Zxakira Napoles: Connection is now stable but the promised 100mbps is not anymore allocation.,2025-10-28 23:53:33.808245,3,24
373,Status changed from In Progress to Resolved by Zxakira Napoles.,2025-10-28 23:53:33.808250,3,24
374,Email log added by Zxakira Napoles.,2025-10-28 23:54:33.903143,3,24
375,RT Ticket Number '1500' added by Limuel Ongtingco.,2025-10-29 00:18:08.068504,4,59
376,Status changed from Open to In Progress by Limuel Ongtingco.,2025-10-29 00:18:08.068510,4,59
377,Status changed from Open to In Progress by Sophia Paloma.,2025-10-29 00:30:47.584798,5,58
378,Email log added by Limuel Ongtingco.,2025-10-29 00:50:31.734612,1,58
379,Email log added by Limuel Ongtingco.,2025-10-29 00:51:05.038202,1,58
380,Email log added by Limuel Ongtingco.,2025-10-29 00:51:24.955072,1,58
381,Email log added by Limuel Ongtingco.,2025-10-29 01:43:14.091195,4,27
382,"Remark added by Limuel Ongtingco: updated the ticket in RT
",2025-10-29 01:43:28.327890,4,27
383,"Remark added by Zxakira Napoles: Email sent [10/29/2025], waiting for an update.",2025-10-29 01:55:57.358427,3,47
384,Email log added by Zxakira Napoles.,2025-10-29 02:02:52.049429,3,38
385,Status changed from Pending to Resolved by Zxakira Napoles.,2025-10-29 02:03:19.943624,3,38
386,RT Ticket Number '1503' added by Limuel Ongtingco.,2025-10-29 02:15:18.806346,1,58
387,"Remark added by Zxakira Napoles: Email sent, waiting for an update",2025-10-29 02:15:35.558429,3,54
388,Email log added by Limuel Ongtingco.,2025-10-29 02:30:26.626672,1,54
389,"Remark added by Limuel Ongtingco: service invoice has been processed
email sent to the client",2025-10-29 03:18:31.923167,4,25
390,Status changed from In Progress to Resolved by Limuel Ongtingco.,2025-10-29 03:18:31.923171,4,25
391,Ticket created by Limuel Ongtingco,2025-10-29 03:34:52.893578,1,60
392,Ticket auto-assigned to Zxakira Napoles,2025-10-29 03:34:53.207062,1,60
393,RT Ticket Number '1505' added by Limuel Ongtingco.,2025-10-29 03:35:13.925514,1,60
394,Status changed from New to In Progress by Limuel Ongtingco.,2025-10-29 03:35:13.925519,1,60
395,Status changed from In Progress to Resolved by Sophia Paloma.,2025-10-29 03:36:31.169979,5,17
396,Status changed from Pending to Open by Limuel Ongtingco.,2025-10-29 05:06:15.844344,1,57
397,Status changed from Open to Pending by Limuel Ongtingco.,2025-10-29 05:06:23.536105,1,57
398,Ticket created by Limuel Ongtingco,2025-10-29 05:10:59.799251,1,61
399,Ticket auto-assigned to Limuel Ongtingco,2025-10-29 05:10:59.805599,1,61
400,Ticket reassigned from Limuel Ongtingco to Sophia Paloma by Limuel Ongtingco.,2025-10-29 05:11:16.743941,1,61
401,Ticket status automatically changed to Open by Sophia Paloma viewing it.,2025-10-29 05:11:25.181496,5,61
405,RT Ticket Number '1507' added by Limuel Ongtingco.,2025-10-29 06:47:31.417721,1,61
406,Status changed from Open to In Progress by Limuel Ongtingco.,2025-10-29 06:47:36.759863,1,61
413,Ticket created by Limuel Ongtingco,2025-10-29 07:02:53.144350,1,65
414,Ticket auto-assigned to Limuel Ongtingco,2025-10-29 07:02:53.153882,1,65
415,Ticket status automatically changed to Open by Limuel Ongtingco viewing it.,2025-10-29 07:03:09.275902,4,65
416,RT Ticket Number '1509' added by Limuel Ongtingco.,2025-10-29 07:03:22.213605,4,65
417,Status changed from Open to In Progress by Limuel Ongtingco.,2025-10-29 07:03:22.213611,4,65
418,Ticket created by Limuel Ongtingco,2025-10-29 07:06:09.788026,1,66
419,Ticket auto-assigned to Zxakira Napoles,2025-10-29 07:06:09.817379,1,66
420,Ticket status automatically changed to Open by Zxakira Napoles viewing it.,2025-10-29 07:06:28.549575,3,66
421,RT Ticket Number '1510' added by Zxakira Napoles.,2025-10-29 07:10:04.476697,3,66
422,Status changed from Open to In Progress by Zxakira Napoles.,2025-10-29 07:10:20.455763,3,66
423,"Remark added by Zxakira Napoles: No Need to create ticket
Already Up and working.",2025-10-30 00:59:07.600953,3,47
424,Status changed from Pending to Resolved by Zxakira Napoles.,2025-10-30 00:59:10.696311,3,47
425,Email log added by Zxakira Napoles.,2025-10-30 00:59:13.828981,3,47
426,Remark added by Zxakira Napoles: No need to create ticket to this one since their connection is Up and stable.,2025-10-30 02:06:28.830393,3,31
427,Status changed from Pending to Resolved by Zxakira Napoles.,2025-10-30 02:06:28.830400,3,31
428,Remark added by Zxakira Napoles: Connection is up and stable but they will proceed in disconnecting the account.,2025-10-30 02:07:07.459528,3,60
429,Email log added by Zxakira Napoles.,2025-10-30 02:07:15.304627,3,60
430,Remark added by Zxakira Napoles: RESOLVED TICKET.,2025-10-30 02:07:50.409374,3,20
431,Status changed from In Progress to Resolved by Zxakira Napoles.,2025-10-30 02:07:53.758932,3,20
432,"Remark added by Zxakira Napoles: RESOLVED TICKET as per Grafana, they have internet usage.",2025-10-30 02:08:25.853520,3,26
433,Status changed from In Progress to Resolved by Zxakira Napoles.,2025-10-30 02:08:25.853526,3,26
434,Status changed from Pending to Resolved by Zxakira Napoles.,2025-10-30 02:09:12.347789,3,57
435,Status changed from In Progress to Resolved by Sophia Paloma.,2025-10-30 02:39:33.174542,5,58
436,Status changed from In Progress to Resolved by Sophia Paloma.,2025-10-30 02:39:40.588511,5,61
437,Remark added by Limuel Ongtingco: still in the verification process,2025-10-30 02:43:24.152918,4,59
438,"Remark added by Limuel Ongtingco: For on-site visit today
",2025-10-30 02:44:01.227475,4,37
439,"Remark added by Zxakira Napoles: 10/30/2025
connection has been restored.",2025-10-30 05:52:36.884734,3,28
440,Status changed from In Progress to Resolved by Zxakira Napoles.,2025-10-30 05:52:36.884739,3,28
441,Email log added by Zxakira Napoles.,2025-10-30 05:52:51.861346,3,28
442,Ticket created by Limuel Ongtingco,2025-10-30 08:13:12.825542,1,67
443,Ticket auto-assigned to Zxakira Napoles,2025-10-30 08:13:12.944894,1,67
444,Ticket status automatically changed to Open by Zxakira Napoles viewing it.,2025-10-30 08:13:24.797355,3,67
445,RT Ticket Number '1517' added by Zxakira Napoles.,2025-10-30 08:18:37.839384,3,67
446,Remark added by Zxakira Napoles: waiting for verification,2025-10-30 08:18:37.872146,3,67
447,Status changed from Open to In Progress by Zxakira Napoles.,2025-10-30 08:18:37.872151,3,67
448,Ticket created by Limuel Ongtingco,2025-10-30 08:57:25.070721,1,68
449,Ticket auto-assigned to Zxakira Napoles,2025-10-30 08:57:25.169695,1,68
450,Ticket reassigned from Zxakira Napoles to Limuel Ongtingco by Limuel Ongtingco.,2025-10-30 08:57:37.896933,1,68
451,Ticket status automatically changed to Open by Limuel Ongtingco viewing it.,2025-10-30 08:58:53.503782,4,68
452,Ticket created by Limuel Ongtingco,2025-10-30 09:07:56.896432,1,69
453,Ticket auto-assigned to Zxakira Napoles,2025-10-30 09:07:56.963179,1,69
454,Ticket reassigned from Zxakira Napoles to Sophia Paloma by Limuel Ongtingco.,2025-10-30 09:08:07.399226,1,69
455,Ticket status automatically changed to Open by Sophia Paloma viewing it.,2025-10-30 09:08:23.687783,5,69
456,RT Ticket Number '1519' added by Limuel Ongtingco.,2025-10-30 09:08:25.380231,4,68
457,Status changed from Open to In Progress by Limuel Ongtingco.,2025-10-30 09:08:25.380236,4,68
458,Remark added by Limuel Ongtingco: payment received and verified,2025-10-30 09:22:06.157583,4,59
459,Status changed from In Progress to Resolved by Limuel Ongtingco.,2025-10-30 09:22:06.157587,4,59
460,Remark added by Zxakira Napoles: received and verified,2025-10-30 09:22:51.158625,3,67
461,Status changed from In Progress to Resolved by Zxakira Napoles.,2025-10-30 09:22:51.158631,3,67
462,Ticket created by Limuel Ongtingco,2025-11-02 23:08:20.315808,1,70
463,Ticket auto-assigned to Zxakira Napoles,2025-11-02 23:08:20.406417,1,70
464,Ticket created by Limuel Ongtingco,2025-11-02 23:10:37.479012,1,71
465,Ticket auto-assigned to Zxakira Napoles,2025-11-02 23:10:37.552209,1,71
466,Ticket reassigned from Zxakira Napoles to Sophia Paloma by Limuel Ongtingco.,2025-11-02 23:10:43.532530,1,71
467,Ticket created by Limuel Ongtingco,2025-11-02 23:11:25.622999,1,72
468,Ticket auto-assigned to Zxakira Napoles,2025-11-02 23:11:25.629056,1,72
469,Ticket reassigned from Zxakira Napoles to Limuel Ongtingco by Limuel Ongtingco.,2025-11-02 23:11:32.074756,1,72
470,Ticket created by Limuel Ongtingco,2025-11-02 23:12:22.914305,1,73
471,Ticket auto-assigned to Zxakira Napoles,2025-11-02 23:12:22.922752,1,73
472,Ticket created by Limuel Ongtingco,2025-11-02 23:12:57.804473,1,74
473,Ticket auto-assigned to Zxakira Napoles,2025-11-02 23:12:57.820728,1,74
474,Ticket reassigned from Zxakira Napoles to Sophia Paloma by Limuel Ongtingco.,2025-11-02 23:13:07.290638,1,74
475,Ticket created by Limuel Ongtingco,2025-11-02 23:14:05.938075,1,75
476,Ticket auto-assigned to Zxakira Napoles,2025-11-02 23:14:06.011837,1,75
477,Ticket reassigned from Zxakira Napoles to Limuel Ongtingco by Limuel Ongtingco.,2025-11-02 23:14:12.166606,1,75
478,Ticket status automatically changed to Open by Limuel Ongtingco viewing it.,2025-11-02 23:43:48.513901,4,75
479,Ticket status automatically changed to Open by Sophia Paloma viewing it.,2025-11-02 23:45:58.056598,5,71
480,RT Ticket Number '1524' added by Limuel Ongtingco.,2025-11-02 23:50:33.116978,4,75
481,Status changed from Open to In Progress by Limuel Ongtingco.,2025-11-02 23:50:33.116984,4,75
482,Status changed from Open to In Progress by Sophia Paloma.,2025-11-02 23:51:05.263045,5,71
483,Ticket status automatically changed to Open by Limuel Ongtingco viewing it.,2025-11-02 23:51:07.087882,4,72
484,Ticket status automatically changed to Open by Sophia Paloma viewing it.,2025-11-02 23:51:10.237719,5,74
485,Ticket status automatically changed to Open by Zxakira Napoles viewing it.,2025-11-02 23:51:45.656132,3,70
486,RT Ticket Number '1528' added by Limuel Ongtingco.,2025-11-02 23:57:00.946828,4,72
487,Status changed from Open to In Progress by Limuel Ongtingco.,2025-11-02 23:57:00.946834,4,72
488,RT Ticket Number '1529' added by Zxakira Napoles.,2025-11-02 23:57:03.150649,3,70
489,Remark added by Zxakira Napoles: ticket created,2025-11-02 23:57:03.161825,3,70
490,Status changed from Open to In Progress by Zxakira Napoles.,2025-11-02 23:57:08.805609,3,70
491,Ticket status automatically changed to Open by Zxakira Napoles viewing it.,2025-11-02 23:57:12.942446,3,73
492,Status changed from Open to In Progress by Sophia Paloma.,2025-11-02 23:58:23.725493,5,74
493,RT Ticket Number '1525' added by Limuel Ongtingco.,2025-11-02 23:58:43.856586,1,71
494,RT Ticket Number '1529' added by Limuel Ongtingco.,2025-11-02 23:59:50.665330,1,73
495,RT Ticket Number '1521' added by Limuel Ongtingco.,2025-11-03 00:00:45.411186,1,69
496,Status changed from Open to In Progress by Limuel Ongtingco.,2025-11-03 00:00:45.411190,1,69
497,RT Ticket Number changed from '1529' to '1531' by Zxakira Napoles.,2025-11-03 00:03:02.577802,3,73
498,Status changed from Open to In Progress by Zxakira Napoles.,2025-11-03 00:18:41.670485,3,73
499,Ticket created by Limuel Ongtingco,2025-11-03 00:22:58.009288,1,76
500,Ticket auto-assigned to Zxakira Napoles,2025-11-03 00:22:58.069768,1,76
501,Ticket reassigned from Zxakira Napoles to Sophia Paloma by Limuel Ongtingco.,2025-11-03 00:23:03.284929,1,76
502,Ticket status automatically changed to Open by Sophia Paloma viewing it.,2025-11-03 00:26:19.006516,5,76
503,RT Ticket Number '1533' added by Limuel Ongtingco.,2025-11-03 01:44:08.429588,1,76
504,Status changed from Open to In Progress by Limuel Ongtingco.,2025-11-03 01:44:11.094052,1,76
505,Remark added by Limuel Ongtingco: Sanley resolved the ticket.,2025-11-03 01:45:25.927231,4,68
506,Status changed from In Progress to Resolved by Limuel Ongtingco.,2025-11-03 01:45:25.927237,4,68
507,Email log added by Limuel Ongtingco.,2025-11-03 01:50:45.438673,4,15
508,Remark added by Limuel Ongtingco: Sanley resolved the ticket.,2025-11-03 02:21:55.530569,4,37
509,Status changed from In Progress to Resolved by Limuel Ongtingco.,2025-11-03 02:21:55.530575,4,37
510,Remark added by Limuel Ongtingco: Sanley resolved the ticket.,2025-11-03 02:23:05.372330,4,30
511,Status changed from In Progress to Resolved by Limuel Ongtingco.,2025-11-03 02:23:05.372333,4,30
512,Email log added by Limuel Ongtingco.,2025-11-03 02:28:02.607495,4,30
513,Email log added by Limuel Ongtingco.,2025-11-03 02:31:00.142400,4,43
514,Email log added by Limuel Ongtingco.,2025-11-03 02:35:52.867114,4,40
515,Ticket created by Limuel Ongtingco,2025-11-03 02:39:06.061955,1,77
516,Ticket auto-assigned to Limuel Ongtingco,2025-11-03 02:39:06.072599,1,77
517,Ticket status automatically changed to Open by Limuel Ongtingco viewing it.,2025-11-03 02:39:19.078564,4,77
518,Status changed from In Progress to Resolved by Zxakira Napoles.,2025-11-03 02:51:30.336775,3,66
519,Status changed from In Progress to Resolved by Zxakira Napoles.,2025-11-03 02:51:39.598775,3,16
520,Status changed from In Progress to Resolved by Zxakira Napoles.,2025-11-03 02:51:50.960702,3,60
521,RT Ticket Number changed from '1510' to '1511' by Limuel Ongtingco.,2025-11-03 02:52:02.411187,1,66
522,Remark added by Limuel Ongtingco: Sanley resolved the ticket,2025-11-03 02:53:41.140374,1,66
523,RT Ticket Number '1535' added by Limuel Ongtingco.,2025-11-03 03:05:15.862652,4,77
524,Status changed from Open to In Progress by Limuel Ongtingco.,2025-11-03 03:05:15.862656,4,77
525,Remark added by Limuel Ongtingco: Sanley resolved the ticket.,2025-11-03 03:09:12.082914,4,65
526,Status changed from In Progress to Resolved by Limuel Ongtingco.,2025-11-03 03:09:12.082918,4,65
527,Status changed from In Progress to Resolved by Limuel Ongtingco.,2025-11-03 03:25:49.840653,1,53
528,Ticket created by Limuel Ongtingco,2025-11-03 03:27:44.152637,1,78
529,Ticket auto-assigned to Zxakira Napoles,2025-11-03 03:27:44.162883,1,78
530,RT Ticket Number '1513' added by Limuel Ongtingco.,2025-11-03 03:28:08.389869,1,78
531,Status changed from New to In Progress by Limuel Ongtingco.,2025-11-03 03:28:16.423555,1,78
532,Email log added by Limuel Ongtingco.,2025-11-03 03:40:03.201555,1,48
533,Email log added by Limuel Ongtingco.,2025-11-03 03:51:07.330941,1,45
534,Remark added by Limuel Ongtingco: Ticket has already been resolved. Updated the RT with the latest Bandwidth Monitoring Graph of the client,2025-11-03 04:00:14.960353,1,29
535,Status changed from In Progress to Resolved by Limuel Ongtingco.,2025-11-03 04:00:14.960357,1,29
536,Email log added by Limuel Ongtingco.,2025-11-03 04:12:41.051542,1,23
537,Ticket created by Limuel Ongtingco,2025-11-03 07:26:59.529411,1,79
538,Ticket auto-assigned to Zxakira Napoles,2025-11-03 07:26:59.548395,1,79
539,Ticket status automatically changed to Open by Zxakira Napoles viewing it.,2025-11-03 07:27:17.936488,3,79
540,RT Ticket Number '1538' added by Limuel Ongtingco.,2025-11-03 07:34:44.316651,1,79
541,Status changed from Open to In Progress by Limuel Ongtingco.,2025-11-03 07:34:44.316656,1,79
542,Ticket created by Limuel Ongtingco,2025-11-03 09:55:46.900069,1,80
543,Ticket auto-assigned to Zxakira Napoles,2025-11-03 09:55:46.918425,1,80
544,Ticket reassigned from Zxakira Napoles to Limuel Ongtingco by Limuel Ongtingco.,2025-11-03 09:55:51.405250,1,80
545,Ticket status automatically changed to Open by Limuel Ongtingco viewing it.,2025-11-03 09:56:01.060392,4,80
546,Ticket created by Limuel Ongtingco,2025-11-04 05:42:26.492364,1,81
547,Ticket auto-assigned to Zxakira Napoles,2025-11-04 05:42:26.527188,1,81
548,Ticket created by Limuel Ongtingco,2025-11-04 05:45:57.753734,1,82
549,Ticket auto-assigned to Zxakira Napoles,2025-11-04 05:45:57.782840,1,82
550,Ticket reassigned from Zxakira Napoles to Sophia Paloma by Limuel Ongtingco.,2025-11-04 05:46:02.459725,1,82
551,Email log added by Limuel Ongtingco.,2025-11-04 05:47:32.864175,1,82
552,Ticket status automatically changed to Open by Sophia Paloma viewing it.,2025-11-04 06:07:28.884523,5,82
553,Ticket created by Limuel Ongtingco,2025-11-04 06:11:46.944199,1,83
554,Ticket auto-assigned to Zxakira Napoles,2025-11-04 06:11:46.977826,1,83
555,Status changed from In Progress to Resolved by Zxakira Napoles.,2025-11-04 06:18:05.036722,3,79
556,Ticket status automatically changed to Open by Zxakira Napoles viewing it.,2025-11-04 06:18:23.262001,3,81
557,RT Ticket Number '1540' added by Zxakira Napoles.,2025-11-04 06:25:36.237932,3,81
558,Status changed from Open to In Progress by Zxakira Napoles.,2025-11-04 06:25:36.237935,3,81
559,Ticket status automatically changed to Open by Zxakira Napoles viewing it.,2025-11-04 06:25:56.178535,3,83
560,Remark added by Zxakira Napoles: reported in NEX NOC tacloban,2025-11-04 06:28:17.071372,3,83
561,Status changed from Open to Pending by Zxakira Napoles.,2025-11-04 06:28:17.071377,3,83
562,RT Ticket Number '1543' added by Limuel Ongtingco.,2025-11-04 06:45:50.504419,4,80
563,Status changed from Open to In Progress by Limuel Ongtingco.,2025-11-04 06:45:50.504426,4,80
564,Ticket created by Limuel Ongtingco,2025-11-04 07:42:57.417493,1,84
565,Ticket auto-assigned to Zxakira Napoles,2025-11-04 07:42:57.444139,1,84
566,Ticket reassigned from Zxakira Napoles to Limuel Ongtingco by Limuel Ongtingco.,2025-11-04 07:43:04.214569,1,84
567,Ticket status automatically changed to Open by Limuel Ongtingco viewing it.,2025-11-04 07:43:30.292608,4,84
568,Ticket created by Limuel Ongtingco,2025-11-04 23:29:05.238657,1,85
569,Ticket auto-assigned to Zxakira Napoles,2025-11-04 23:29:05.259700,1,85
570,Ticket created by Limuel Ongtingco,2025-11-04 23:29:52.829874,1,86
571,Ticket auto-assigned to Zxakira Napoles,2025-11-04 23:29:52.840542,1,86
572,Ticket reassigned from Zxakira Napoles to Limuel Ongtingco by Limuel Ongtingco.,2025-11-04 23:29:58.205283,1,86
573,Ticket created by Limuel Ongtingco,2025-11-04 23:32:39.737621,1,91
574,Ticket auto-assigned to Zxakira Napoles,2025-11-04 23:32:39.756794,1,91
575,Ticket reassigned from Zxakira Napoles to Sophia Paloma by Limuel Ongtingco.,2025-11-04 23:32:50.360508,1,91
576,Ticket status automatically changed to Open by Zxakira Napoles viewing it.,2025-11-04 23:34:27.388831,3,85
577,RT Ticket Number '1545' added by Limuel Ongtingco.,2025-11-04 23:34:30.101176,4,84
578,Remark added by Limuel Ongtingco: Already settled his final SOA,2025-11-04 23:34:30.105507,4,84
579,Status changed from Open to Resolved by Limuel Ongtingco.,2025-11-04 23:34:30.105510,4,84
580,Ticket status automatically changed to Open by Sophia Paloma viewing it.,2025-11-04 23:37:21.675431,5,91
581,Ticket created by Limuel Ongtingco,2025-11-04 23:39:50.595667,1,93
582,Ticket auto-assigned to Zxakira Napoles,2025-11-04 23:39:50.600875,1,93
583,Ticket reassigned from Zxakira Napoles to Limuel Ongtingco by Limuel Ongtingco.,2025-11-04 23:40:18.210163,1,93
584,Ticket status automatically changed to Open by Limuel Ongtingco viewing it.,2025-11-04 23:41:17.570282,4,86
585,RT Ticket Number '1522' added by Limuel Ongtingco.,2025-11-04 23:46:18.173273,4,86
586,Status changed from Open to In Progress by Limuel Ongtingco.,2025-11-04 23:46:18.173277,4,86
587,Ticket status automatically changed to Open by Limuel Ongtingco viewing it.,2025-11-04 23:46:25.716576,4,93
588,RT Ticket Number '1547' added by Limuel Ongtingco.,2025-11-04 23:46:47.979168,4,93
589,Status changed from Open to In Progress by Limuel Ongtingco.,2025-11-04 23:46:47.979173,4,93
590,Status changed from Open to In Progress by Sophia Paloma.,2025-11-04 23:52:22.817371,5,91
591,Email log added by Limuel Ongtingco.,2025-11-05 00:02:43.295765,4,93
592,Email log added by Limuel Ongtingco.,2025-11-05 00:03:17.138329,4,93
593,Ticket created by Limuel Ongtingco,2025-11-05 00:18:40.357098,1,95
594,Ticket auto-assigned to Zxakira Napoles,2025-11-05 00:18:40.362565,1,95
595,Ticket reassigned from Zxakira Napoles to Sophia Paloma by Limuel Ongtingco.,2025-11-05 00:18:49.757741,1,95
596,RT Ticket Number '1553' added by Limuel Ongtingco.,2025-11-05 00:19:05.614689,1,91
597,RT Ticket Number '1548' added by Zxakira Napoles.,2025-11-05 00:19:42.020596,3,85
598,Status changed from Open to In Progress by Zxakira Napoles.,2025-11-05 00:19:42.020600,3,85
599,Ticket status automatically changed to Open by Sophia Paloma viewing it.,2025-11-05 00:50:48.023894,5,95
600,Ticket created by Limuel Ongtingco,2025-11-05 01:31:30.333576,1,96
601,Ticket auto-assigned to Zxakira Napoles,2025-11-05 01:31:30.347944,1,96
602,Ticket created by Limuel Ongtingco,2025-11-05 01:32:00.784357,1,97
603,Ticket auto-assigned to Zxakira Napoles,2025-11-05 01:32:00.791409,1,97
604,Ticket reassigned from Zxakira Napoles to Sophia Paloma by Limuel Ongtingco.,2025-11-05 01:32:05.487896,1,97
605,Ticket reassigned from Sophia Paloma to Limuel Ongtingco by Limuel Ongtingco.,2025-11-05 01:32:15.532762,1,97
